"","subject","activity","mean"
"63966","19",6,-0.98895279626506
"63967","2",1,-0.640314319152542
"63968","2",2,-0.670586721041667
"63969","2",3,-0.474345693617021
"63970","2",4,-0.98896804
"63971","2",5,-0.986056758148148
"63972","2",6,-0.989140558541667
"63973","20",1,-0.475202806666667
"63974","20",2,-0.555688866666667
"63975","20",3,-0.458418251555556
"63976","20",4,-0.98101143969697
"63977","20",5,-0.968412214383562
"63978","20",6,-0.986115919411765
"63979","21",1,-0.497499210769231
"63980","21",2,-0.654127974893617
"63981","21",3,-0.360621583533333
"63982","21",4,-0.986647764117647
"63983","21",5,-0.980470443258427
"63984","21",6,-0.985160250777778
"63985","22",1,-0.438961438695652
"63986","22",2,-0.56738447047619
"63987","22",3,-0.586034578888889
"63988","22",4,-0.981699661129032
"63989","22",5,-0.985752010317461
"63990","22",6,-0.978445790833333
"63991","23",1,0.17690546056678
"63992","23",2,-0.549638091176471
"63993","23",3,-0.230593553777778
"63994","23",4,-0.979227917352941
"63995","23",5,-0.978205069558824
"63996","23",6,-0.9859581475
"63997","24",1,-0.539300429655173
"63998","24",2,-0.623529910169491
"63999","24",3,-0.413997538563636
"64000","24",4,-0.987346305882353
"64001","24",5,-0.980853367536232
"64002","24",6,-0.98338738875
"64003","25",1,-0.718794363513514
"64004","25",2,-0.851693669538461
"64005","25",3,-0.771923625862069
"64006","25",4,-0.989377432923077
"64007","25",5,-0.988687909054055
"64008","25",6,-0.972680164246575
"64009","26",1,-0.416173564915254
"64010","26",2,-0.769802709272727
"64011","26",3,-0.4383877544
"64012","26",4,-0.990746322307693
"64013","26",5,-0.987967185405406
"64014","26",6,-0.989509061052632
"64015","27",1,-0.422160587192982
"64016","27",2,-0.66019323627451
"64017","27",3,-0.562275340909091
"64018","27",4,-0.989671747428571
"64019","27",5,-0.98875147475
"64020","27",6,-0.990349122162162
"64021","28",1,-0.611849837777778
"64022","28",2,-0.726611802352941
"64023","28",3,-0.566469042826087
"64024","28",4,-0.980648375555555
"64025","28",5,-0.976748822658228
"64026","28",6,-0.973907955625
"64027","29",1,-0.606882669245283
"64028","29",2,-0.730580731836735
"64029","29",3,-0.621674695625
"64030","29",4,-0.990284092666666
"64031","29",5,-0.991273943846154
"64032","29",6,-0.992846239710145
"64033","3",1,-0.561162608793104
"64034","3",2,-0.777556974915254
"64035","3",3,-0.668413979183673
"64036","3",4,-0.978500303461538
"64037","3",5,-0.977687846393443
"64038","3",6,-0.985095815645161
"64039","30",1,-0.633866783384615
"64040","30",2,-0.805797374769231
"64041","30",3,-0.618189726129032
"64042","30",4,-0.989396803548387
"64043","30",5,-0.978264832542373
"64044","30",6,-0.984559234571429
"64045","4",1,-0.7999904085
"64046","4",2,-0.811099216730769
"64047","4",3,-0.715994252
"64048","4",4,-0.9847740532
"64049","4",5,-0.977911217678571
"64050","4",6,-0.982171919074074
"64051","5",1,-0.657313793214286
"64052","5",2,-0.714257430638298
"64053","5",3,-0.60313968893617
"64054","5",4,-0.978449322727273
"64055","5",5,-0.970003215714285
"64056","5",6,-0.987485263846154
"64057","6",1,-0.65215121877193
"64058","6",2,-0.581137929411765
"64059","6",3,-0.4456221118125
"64060","6",4,-0.967033770181818
"64061","6",5,-0.972489125614035
"64062","6",6,-0.967367414912281
"64063","7",1,-0.207981883975439
"64064","7",2,-0.659415930588235
"64065","7",3,-0.487333074893617
"64066","7",4,-0.974625651666667
"64067","7",5,-0.977499587358491
"64068","7",6,-0.976785211923077
"64069","8",1,-0.450053339125
"64070","8",2,-0.55439650195122
"64071","8",3,-0.196097262302632
"64072","8",4,-0.986501655
"64073","8",5,-0.985287311296297
"64074","8",6,-0.967775916666667
"64075","9",1,-0.443468961346154
"64076","9",2,-0.711015280204082
"64077","9",3,-0.503495453809524
"64078","9",4,-0.9683484244
"64079","9",5,-0.974842689111111
"64080","9",6,-0.9606900784
"64081","1",1,-0.737627317789474
"64082","1",2,-0.855511307169811
"64083","1",3,-0.708681209795919
"64084","1",4,-0.989690072978724
"64085","1",5,-0.995837950943397
"64086","1",6,-0.9844682058
"64087","10",1,-0.728967260754717
"64088","10",2,-0.729916394893617
"64089","10",3,-0.535540835789474
"64090","10",4,-0.995381258333333
"64091","10",5,-0.984721116590909
"64092","10",6,-0.987597716034483
"64093","11",1,-0.810634773847458
"64094","11",2,-0.815264871481482
"64095","11",3,-0.666731307173913
"64096","11",4,-0.988523724716981
"64097","11",5,-0.99372987
"64098","11",6,-0.993055394736842
"64099","12",1,-0.72904968428
"64100","12",2,-0.83939109173077
"64101","12",3,-0.685529882173913
"64102","12",4,-0.990335091764706
"64103","12",5,-0.986928966229508
"64104","12",6,-0.981796629166667
"64105","13",1,-0.771027236649123
"64106","13",2,-0.793795683454546
"64107","13",3,-0.746291519448936
"64108","13",4,-0.99594628
"64109","13",5,-0.993759619824561
"64110","13",6,-0.992142773709678
"64111","14",1,-0.811801998135593
"64112","14",2,-0.782092277777778
"64113","14",3,-0.718922690222222
"64114","14",4,-0.989429388703704
"64115","14",5,-0.9898585165
"64116","14",6,-0.988293727843137
"64117","15",1,-0.763740732092593
"64118","15",2,-0.702290364229167
"64119","15",3,-0.663247999571429
"64120","15",4,-0.993257081694915
"64121","15",5,-0.992999046603774
"64122","15",6,-0.991432696527778
"64123","16",1,-0.78086463254902
"64124","16",2,-0.851454817254902
"64125","16",3,-0.687458367446809
"64126","16",4,-0.994218092028985
"64127","16",5,-0.993654133205129
"64128","16",6,-0.993569525428571
"64129","17",1,-0.844102817540983
"64130","17",2,-0.776418041683333
"64131","17",3,-0.768811258695652
"64132","17",4,-0.99536172734375
"64133","17",5,-0.994242653974359
"64134","17",6,-0.991238250563381
"64135","18",1,-0.784362557142857
"64136","18",2,-0.865079973275862
"64137","18",3,-0.805239787272728
"64138","18",4,-0.995627636666666
"64139","18",5,-0.993542788356164
"64140","18",6,-0.990775609538461
"64141","19",1,-0.714157389230769
"64142","19",2,-0.7102997555
"64143","19",3,-0.359282658635897
"64144","19",4,-0.991941275616438
"64145","19",5,-0.993475910958904
"64146","19",6,-0.991072597590361
"64147","2",1,-0.766186334576271
"64148","2",2,-0.735091403958333
"64149","2",3,-0.656291816085106
"64150","2",4,-0.992381729782608
"64151","2",5,-0.989528703518519
"64152","2",6,-0.990536677291667
"64153","20",1,-0.765091832156863
"64154","20",2,-0.747110372
"64155","20",3,-0.747516790666667
"64156","20",4,-0.989934427575758
"64157","20",5,-0.985831624109589
"64158","20",6,-0.990108025588235
"64159","21",1,-0.757527310423077
"64160","21",2,-0.789905695744681
"64161","21",3,-0.661919559111111
"64162","21",4,-0.994227227411765
"64163","21",5,-0.98771712764045
"64164","21",6,-0.992563273888889
"64165","22",1,-0.680411715326087
"64166","22",2,-0.629371883357143
"64167","22",3,-0.551383208138889
"64168","22",4,-0.990153202419355
"64169","22",5,-0.989776270476191
"64170","22",6,-0.988374189861111
"64171","23",1,-0.758921227118644
"64172","23",2,-0.794011111764706
"64173","23",3,-0.523665141905555
"64174","23",4,-0.99229596132353
"64175","23",5,-0.992136184705882
"64176","23",6,-0.990792064583334
"64177","24",1,-0.841131611034483
"64178","24",2,-0.809695199661017
"64179","24",3,-0.795252554909091
"64180","24",4,-0.992868061323529
"64181","24",5,-0.991292427681159
"64182","24",6,-0.98861195125
"64183","25",1,-0.866154446486486
"64184","25",2,-0.889350153538462
"64185","25",3,-0.837792806206896
"64186","25",4,-0.995138226461538
"64187","25",5,-0.993091226621621
"64188","25",6,-0.985161626712329
"64189","26",1,-0.79666776338983
"64190","26",2,-0.718776028509091
"64191","26",3,-0.7468179902
"64192","26",4,-0.992439652948717
"64193","26",5,-0.994361233513513
"64194","26",6,-0.993478196973684
"64195","27",1,-0.79420432122807
"64196","27",2,-0.845439185882353
"64197","27",3,-0.704949597272727
"64198","27",4,-0.994210587142857
"64199","27",5,-0.992412877375
"64200","27",6,-0.993656440135135
"64201","28",1,-0.727892421111111
"64202","28",2,-0.766754324509804
"64203","28",3,-0.626681498521739
"64204","28",4,-0.989567085416667
"64205","28",5,-0.986564010379747
"64206","28",6,-0.989951434875
"64207","29",1,-0.698742184281132
"64208","29",2,-0.755409001489796
"64209","29",3,-0.667202135208333
"64210","29",4,-0.995253357333333
"64211","29",5,-0.995331758923077
"64212","29",6,-0.994910018115942
"64213","3",1,-0.80459183637931
"64214","3",2,-0.80215119779661
"64215","3",3,-0.743757725918367
"64216","3",4,-0.990906620961538
"64217","3",5,-0.984636564918033
"64218","3",6,-0.989451442580645
"64219","30",1,-0.786914152769231
"64220","30",2,-0.816004214769231
"64221","30",3,-0.748252351116129
"64222","30",4,-0.993999322419355
"64223","30",5,-0.98716042881356
"64224","30",6,-0.990676765
"64225","4",1,-0.821639569833333
"64226","4",2,-0.826514475576923
"64227","4",3,-0.733581416511111
"64228","4",4,-0.9871977796
"64229","4",5,-0.98736964875
"64230","4",6,-0.990776493888888
"64231","5",1,-0.776224184953571
"64232","5",2,-0.763942306808511
"64233","5",3,-0.691913646510638
"64234","5",4,-0.9885635975
"64235","5",5,-0.983794088214286
"64236","5",6,-0.99065808
"64237","6",1,-0.731905239649123
"64238","6",2,-0.739896081568628
"64239","6",3,-0.598073056739583
"64240","6",4,-0.986059299454545
"64241","6",5,-0.989676430175439
"64242","6",6,-0.986192685614035
"64243","7",1,-0.819501085964912
"64244","7",2,-0.81771409372549
"64245","7",3,-0.635436264510638
"64246","7",4,-0.989862279375
"64247","7",5,-0.986463829245283
"64248","7",6,-0.989372166153846
"64249","8",1,-0.76082394
"64250","8",2,-0.74137608902439
"64251","8",3,-0.665734558421052
"64252","8",4,-0.991678232826087
"64253","8",5,-0.991234577222222
"64254","8",6,-0.987990075555556
"64255","9",1,-0.777471513461539
"64256","9",2,-0.809006484285715
"64257","9",3,-0.690782580238095
"64258","9",4,-0.9883990642
"64259","9",5,-0.988348593111111
"64260","9",6,-0.9842583504
"64261","1",1,-0.650638141684211
"64262","1",2,-0.821401507924528
"64263","1",3,-0.736660075081633
"64264","1",4,-0.989653424468085
"64265","1",5,-0.991093494339623
"64266","1",6,-0.967274797
"64267","10",1,-0.521958833098113
"64268","10",2,-0.752048406595745
"64269","10",3,-0.682964303236842
"64270","10",4,-0.98582572037037
"64271","10",5,-0.970477006590909
"64272","10",6,-0.984496162586207
"64273","11",1,-0.704980383728814
"64274","11",2,-0.807108094444444
"64275","11",3,-0.716006714565217
"64276","11",4,-0.983415003962264
"64277","11",5,-0.986292637234043
"64278","11",6,-0.984439872631579
"64279","12",1,-0.5967456323
"64280","12",2,-0.756615734807692
"64281","12",3,-0.629954751956522
"64282","12",4,-0.986256716078431
"64283","12",5,-0.969514538196721
"64284","12",6,-0.9838060185
"64285","13",1,-0.627333483070175
"64286","13",2,-0.741680170545455
"64287","13",3,-0.74331626
"64288","13",4,-0.990203867959184
"64289","13",5,-0.984799390350877
"64290","13",6,-0.984579489032258
"64291","14",1,-0.733423217440678
"64292","14",2,-0.731683883653148
"64293","14",3,-0.6446451466
"64294","14",4,-0.981705941851852
"64295","14",5,-0.984771219666667
"64296","14",6,-0.981851383333333
"64297","15",1,-0.63185389667037
"64298","15",2,-0.761273360833334
"64299","15",3,-0.690265687857143
"64300","15",4,-0.984519462033899
"64301","15",5,-0.985344970754717
"64302","15",6,-0.984630979722222
"64303","16",1,-0.799477020392157
"64304","16",2,-0.829408587843137
"64305","16",3,-0.720071916170213
"64306","16",4,-0.989312154927536
"64307","16",5,-0.988749348076923
"64308","16",6,-0.988745481571428
"64309","17",1,-0.70918885852459
"64310","17",2,-0.74494769125
"64311","17",3,-0.773526281521739
"64312","17",4,-0.98884669390625
"64313","17",5,-0.989088148333334
"64314","17",6,-0.98692057028169
"64315","18",1,-0.740591540535714
"64316","18",2,-0.799300120344828
"64317","18",3,-0.875113549090909
"64318","18",4,-0.987867383157895
"64319","18",5,-0.986536147534247
"64320","18",6,-0.989153084307692
"64321","19",1,-0.650423275246154
"64322","19",2,-0.654682984275
"64323","19",3,-0.532747666089744
"64324","19",4,-0.989756708356164
"64325","19",5,-0.981216529315068
"64326","19",6,-0.986323782048193
"64327","2",1,-0.651805957457627
"64328","2",2,-0.749753031666667
"64329","2",3,-0.65084522512766
"64330","2",4,-0.983373535652174
"64331","2",5,-0.985272963703704
"64332","2",6,-0.989875808541667
"64333","20",1,-0.66691758217647
"64334","20",2,-0.708591004705882
"64335","20",3,-0.542677524422222
"64336","20",4,-0.984130201212121
"64337","20",5,-0.971712653150685
"64338","20",6,-0.983198108970588
"64339","21",1,-0.696308513269231
"64340","21",2,-0.634980113446808
"64341","21",3,-0.612636200888889
"64342","21",4,-0.986925333882353
"64343","21",5,-0.982824772134832
"64344","21",6,-0.984643882444444
"64345","22",1,-0.717153103478261
"64346","22",2,-0.666718128571429
"64347","22",3,-0.707159775
"64348","22",4,-0.980392958064516
"64349","22",5,-0.974275691269841
"64350","22",6,-0.981559990416667
"64351","23",1,-0.610378129830509
"64352","23",2,-0.662095702235294
"64353","23",3,-0.632889461481482
"64354","23",4,-0.982994273970588
"64355","23",5,-0.982742452058823
"64356","23",6,-0.989256567777778
"64357","24",1,-0.773779258103448
"64358","24",2,-0.800819210338983
"64359","24",3,-0.725264463454545
"64360","24",4,-0.98658900867647
"64361","24",5,-0.982872681884058
"64362","24",6,-0.988889077638889
"64363","25",1,-0.76709710918919
"64364","25",2,-0.855863594769231
"64365","25",3,-0.788686076724138
"64366","25",4,-0.987503112
"64367","25",5,-0.984194303918919
"64368","25",6,-0.97177895
"64369","26",1,-0.752971946135593
"64370","26",2,-0.771656129
"64371","26",3,-0.72839165088
"64372","26",4,-0.988037787051282
"64373","26",5,-0.986151577027027
"64374","26",6,-0.989515486447369
"64375","27",1,-0.682710210368421
"64376","27",2,-0.82229533372549
"64377","27",3,-0.714058819772727
"64378","27",4,-0.989101497857143
"64379","27",5,-0.985974099125
"64380","27",6,-0.991195964459459
"64381","28",1,-0.737593838703704
"64382","28",2,-0.732777061215686
"64383","28",3,-0.648139541913043
"64384","28",4,-0.983477553333333
"64385","28",5,-0.971251164177215
"64386","28",6,-0.986338236375
"64387","29",1,-0.645005701509434
"64388","29",2,-0.79243760122449
"64389","29",3,-0.664170525583333
"64390","29",4,-0.991209114833333
"64391","29",5,-0.987708157076923
"64392","29",6,-0.990415098550725
"64393","3",1,-0.720259894293103
"64394","3",2,-0.748904637457627
"64395","3",3,-0.737285516938776
"64396","3",4,-0.968530250576923
"64397","3",5,-0.966404443442622
"64398","3",6,-0.984882120483871
"64399","30",1,-0.679460394107692
"64400","30",2,-0.829076540615385
"64401","30",3,-0.745313529532258
"64402","30",4,-0.986265528387096
"64403","30",5,-0.978343503050847
"64404","30",6,-0.987255554142857
"64405","4",1,-0.779703379
"64406","4",2,-0.720454501903846
"64407","4",3,-0.681259735333333
"64408","4",4,-0.9785831738
"64409","4",5,-0.97062004125
"64410","4",6,-0.972711979259259
"64411","5",1,-0.747614729821429
"64412","5",2,-0.722705503742553
"64413","5",3,-0.680694900504255
"64414","5",4,-0.979923053409091
"64415","5",5,-0.965049955
"64416","5",6,-0.98123742923077
"64417","6",1,-0.642726699894737
"64418","6",2,-0.644907205235294
"64419","6",3,-0.586820131229167
"64420","6",4,-0.972487392727273
"64421","6",5,-0.982398029122807
"64422","6",6,-0.966958115263158
"64423","7",1,-0.703734016842105
"64424","7",2,-0.811962727254902
"64425","7",3,-0.70655359287234
"64426","7",4,-0.983055172291667
"64427","7",5,-0.980643525660377
"64428","7",6,-0.981541557115385
"64429","8",1,-0.577650242727083
"64430","8",2,-0.608885484878049
"64431","8",3,-0.558318208368421
"64432","8",4,-0.98218891326087
"64433","8",5,-0.986364168888889
"64434","8",6,-0.98618956
"64435","9",1,-0.72441716
"64436","9",2,-0.860401430204082
"64437","9",3,-0.777246029285714
"64438","9",4,-0.9829009294
"64439","9",5,-0.975073305333333
"64440","9",6,-0.9794936724
"64441","1",1,-0.783336130631579
"64442","1",2,-0.872430624716981
"64443","1",3,-0.67180563122449
"64444","1",4,-0.985007124893617
"64445","1",5,-0.985854584150943
"64446","1",6,-0.9705455
"64447","10",1,-0.721969744716981
"64448","10",2,-0.747777895957447
"64449","10",3,-0.667263478947368
"64450","10",4,-0.982841857037037
"64451","10",5,-0.975553191136364
"64452","10",6,-0.975082542068965
"64453","11",1,-0.86478129
"64454","11",2,-0.90125041462963
"64455","11",3,-0.77606764
"64456","11",4,-0.982876922830189
"64457","11",5,-0.985324915106383
"64458","11",6,-0.982517347017544
"64459","12",1,-0.7532523258
"64460","12",2,-0.874406779807692
"64461","12",3,-0.737345535434783
"64462","12",4,-0.976906778627451
"64463","12",5,-0.980713487213115
"64464","12",6,-0.978716035333333
"64465","13",1,-0.714830209649123
"64466","13",2,-0.828169265272727
"64467","13",3,-0.727436137659574
"64468","13",4,-0.982577734081633
"64469","13",5,-0.981523087719298
"64470","13",6,-0.984068358387097
"64471","14",1,-0.760314871186441
"64472","14",2,-0.601815098574074
"64473","14",3,-0.514472745866666
"64474","14",4,-0.979620558518518
"64475","14",5,-0.977041354166667
"64476","14",6,-0.976830234901961
"64477","15",1,-0.83991284
"64478","15",2,-0.828022900833333
"64479","15",3,-0.729941099071429
"64480","15",4,-0.986136083559322
"64481","15",5,-0.983709418301887
"64482","15",6,-0.979448158472223
"64483","16",1,-0.76796698372549
"64484","16",2,-0.839918136862745
"64485","16",3,-0.641372038744681
"64486","16",4,-0.984367314927536
"64487","16",5,-0.984063321923077
"64488","16",6,-0.982427300428572
"64489","17",1,-0.839927947377049
"64490","17",2,-0.832385595208333
"64491","17",3,-0.781274718260869
"64492","17",4,-0.986538484375
"64493","17",5,-0.988842356410256
"64494","17",6,-0.981781346619719
"64495","18",1,-0.832924220892857
"64496","18",2,-0.862533755517241
"64497","18",3,-0.866362744
"64498","18",4,-0.987424640175438
"64499","18",5,-0.985149727534247
"64500","18",6,-0.985520915230769
"64501","19",1,-0.674985825576923
"64502","19",2,-0.750353857
"64503","19",3,-0.642136878717949
"64504","19",4,-0.982179184109589
"64505","19",5,-0.982124940136986
"64506","19",6,-0.985063008313253
"64507","2",1,-0.784992080169492
"64508","2",2,-0.782700681875
"64509","2",3,-0.739803807446809
"64510","2",4,-0.982103242608695
"64511","2",5,-0.984132331296297
"64512","2",6,-0.982268885
"64513","20",1,-0.69939313627451
"64514","20",2,-0.808117203529412
"64515","20",3,-0.749671072444445
"64516","20",4,-0.980548560757576
"64517","20",5,-0.97263144
"64518","20",6,-0.983216515588235
"64519","21",1,-0.758842329942308
"64520","21",2,-0.792832114468085
"64521","21",3,-0.661526757555556
"64522","21",4,-0.981498191411765
"64523","21",5,-0.981997382359551
"64524","21",6,-0.981595473111111
"64525","22",1,-0.733378378260869
"64526","22",2,-0.7510860765
"64527","22",3,-0.713040604444444
"64528","22",4,-0.978340281612903
"64529","22",5,-0.975037343174603
"64530","22",6,-0.98145949375
"64531","23",1,-0.613486503576271
"64532","23",2,-0.708198112156863
"64533","23",3,-0.449775319685185
"64534","23",4,-0.980155096617647
"64535","23",5,-0.979600379558824
"64536","23",6,-0.979553390972222
"64537","24",1,-0.773953845
"64538","24",2,-0.776485734305085
"64539","24",3,-0.778237940909091
"64540","24",4,-0.983354162794117
"64541","24",5,-0.97585987057971
"64542","24",6,-0.983869373194445
"64543","25",1,-0.8485443
"64544","25",2,-0.883486597230769
"64545","25",3,-0.835315645862069
"64546","25",4,-0.983913578307692
"64547","25",5,-0.988518230405406
"64548","25",6,-0.970130015342466
"64549","26",1,-0.728060864915254
"64550","26",2,-0.849531748545455
"64551","26",3,-0.7844200982
"64552","26",4,-0.987312661153846
"64553","26",5,-0.985333092837838
"64554","26",6,-0.986524693421052
"64555","27",1,-0.673418336421053
"64556","27",2,-0.831449841372549
"64557","27",3,-0.739756919263636
"64558","27",4,-0.986058560714286
"64559","27",5,-0.984295391125
"64560","27",6,-0.987124273918919
"64561","28",1,-0.743739684074074
"64562","28",2,-0.772400166078431
"64563","28",3,-0.704522976086957
"64564","28",4,-0.982683145555555
"64565","28",5,-0.975111253164557
"64566","28",6,-0.97897073925
"64567","29",1,-0.787414625113207
"64568","29",2,-0.855373151836735
"64569","29",3,-0.758838324583333
"64570","29",4,-0.985772279
"64571","29",5,-0.982742018615385
"64572","29",6,-0.988388335072464
"64573","3",1,-0.809010728103448
"64574","3",2,-0.819892130508475
"64575","3",3,-0.798253639183673
"64576","3",4,-0.975019507884615
"64577","3",5,-0.982435711639344
"64578","3",6,-0.981308137419355
"64579","30",1,-0.749745682615384
"64580","30",2,-0.893933601230769
"64581","30",3,-0.78948482583871
"64582","30",4,-0.986096097258064
"64583","30",5,-0.975532967627119
"64584","30",6,-0.984994313142857
"64585","4",1,-0.8872680365
"64586","4",2,-0.841160000576923
"64587","4",3,-0.813097444222222
"64588","4",4,-0.9830454608
"64589","4",5,-0.975702425535714
"64590","4",6,-0.980311644814815
"64591","5",1,-0.803568679107143
"64592","5",2,-0.804980121914894
"64593","5",3,-0.802268066808511
"64594","5",4,-0.978159551363636
"64595","5",5,-0.968071148035714
"64596","5",6,-0.984004660576923
"64597","6",1,-0.816289360701755
"64598","6",2,-0.797669906666667
"64599","6",3,-0.738474006666666
"64600","6",4,-0.969194763454545
"64601","6",5,-0.977547476666667
"64602","6",6,-0.971087617368421
"64603","7",1,-0.545059023614035
"64604","7",2,-0.796564585882353
"64605","7",3,-0.739310345978723
"64606","7",4,-0.977730795
"64607","7",5,-0.978384954528302
"64608","7",6,-0.975727912307692
"64609","8",1,-0.7349539650625
"64610","8",2,-0.726389876585366
"64611","8",3,-0.605155335642105
"64612","8",4,-0.98704727826087
"64613","8",5,-0.983568732592593
"64614","8",6,-0.967797499629629
"64615","9",1,-0.812328619807692
"64616","9",2,-0.826599998163265
"64617","9",3,-0.697216842119048
"64618","9",4,-0.9702639622
"64619","9",5,-0.977728358666667
"64620","9",6,-0.971983335
"64621","1",1,-0.0906275867989474
"64622","1",2,-0.443838600943396
"64623","1",3,0.0147296892795918
"64624","1",4,-0.984580169148936
"64625","1",5,-0.991414779622642
"64626","1",6,-0.9365628536
"64627","10",1,-0.0375536454945283
"64628","10",2,-0.194289256112766
"64629","10",3,0.133769922
"64630","10",4,-0.985669903148148
"64631","10",5,-0.955447341818182
"64632","10",6,-0.971365689310345
"64633","11",1,-0.377265244576271
"64634","11",2,-0.495999389074074
"64635","11",3,-0.137972721913043
"64636","11",4,-0.975307657924528
"64637","11",5,-0.987451177021276
"64638","11",6,-0.978729980175438
"64639","12",1,-0.092903386726
"64640","12",2,-0.374234008461538
"64641","12",3,0.00623572479565218
"64642","12",4,-0.970355740392157
"64643","12",5,-0.962622482459016
"64644","12",6,-0.962875751666667
"64645","13",1,-0.10068690302807
"64646","13",2,-0.420611982
"64647","13",3,-0.0475211213553191
"64648","13",4,-0.987888882040816
"64649","13",5,-0.983503174561404
"64650","13",6,-0.981579703387097
"64651","14",1,-0.324321737457627
"64652","14",2,-0.21464235987037
"64653","14",3,0.210623693333333
"64654","14",4,-0.97292151037037
"64655","14",5,-0.968452250166666
"64656","14",6,-0.966986017254902
"64657","15",1,-0.273316397037037
"64658","15",2,-0.316668916458333
"64659","15",3,0.0683184740928572
"64660","15",4,-0.98371028779661
"64661","15",5,-0.978142644716981
"64662","15",6,-0.97421419
"64663","16",1,-0.338031745098039
"64664","16",2,-0.446717120980392
"64665","16",3,-0.0805435235340426
"64666","16",4,-0.984798896376812
"64667","16",5,-0.986949782435898
"64668","16",6,-0.986362311428572
"64669","17",1,-0.282403435573771
"64670","17",2,-0.355712189375
"64671","17",3,-0.227608920130435
"64672","17",4,-0.99159641828125
"64673","17",5,-0.990073560128205
"64674","17",6,-0.978553859014084
"64675","18",1,-0.363879195357143
"64676","18",2,-0.569601791896552
"64677","18",3,-0.405492720181818
"64678","18",4,-0.988767711403509
"64679","18",5,-0.983938871369863
"64680","18",6,-0.987091136153846
"64681","19",1,0.150800844596154
"64682","19",2,-0.0856629947525
"64683","19",3,0.517555342410256
"64684","19",4,-0.983057100136987
"64685","19",5,-0.979021029041096
"64686","19",6,-0.981077445421687
"64687","2",1,-0.200783762859322
"64688","2",2,-0.203049236020833
"64689","2",3,0.173171545723404
"64690","2",4,-0.983337279347826
"64691","2",5,-0.975979576481481
"64692","2",6,-0.984663811458334
"64693","20",1,0.0356438662823529
"64694","20",2,-0.2315498632
"64695","20",3,0.0192575583444444
"64696","20",4,-0.974145993333334
"64697","20",5,-0.943990365479452
"64698","20",6,-0.980647431470589
"64699","21",1,-0.105836778153846
"64700","21",2,-0.290857911095745
"64701","21",3,0.0523287187466667
"64702","21",4,-0.984252958470588
"64703","21",5,-0.970003871685393
"64704","21",6,-0.978589947
"64705","22",1,0.10863177469413
"64706","22",2,-0.0210692851452381
"64707","22",3,0.0366299116444444
"64708","22",4,-0.971694669838709
"64709","22",5,-0.966123960952381
"64710","22",6,-0.96193351625
"64711","23",1,-0.0278246514155932
"64712","23",2,-0.231040609882353
"64713","23",3,0.312263848537037
"64714","23",4,-0.977322363235294
"64715","23",5,-0.97457599367647
"64716","23",6,-0.985199913472222
"64717","24",1,-0.35460348637931
"64718","24",2,-0.420529672372881
"64719","24",3,-0.165463442327273
"64720","24",4,-0.983284042647059
"64721","24",5,-0.972870768985507
"64722","24",6,-0.982751769027778
"64723","25",1,-0.508766856621621
"64724","25",2,-0.648688946923077
"64725","25",3,-0.466556164482759
"64726","25",4,-0.987888910923077
"64727","25",5,-0.981962812567568
"64728","25",6,-0.957615352876713
"64729","26",1,-0.241255818813559
"64730","26",2,-0.346292363818182
"64731","26",3,-0.106270010542
"64732","26",4,-0.989281155769231
"64733","26",5,-0.984109111621621
"64734","26",6,-0.988125267105263
"64735","27",1,-0.191925192491228
"64736","27",2,-0.434673479019608
"64737","27",3,-0.0281209980613636
"64738","27",4,-0.988172858428571
"64739","27",5,-0.982873225749999
"64740","27",6,-0.986600472162162
"64741","28",1,-0.277731957018518
"64742","28",2,-0.312649453137255
"64743","28",3,0.0238908407934783
"64744","28",4,-0.968855902222223
"64745","28",5,-0.952546543291139
"64746","28",6,-0.9742632295
"64747","29",1,-0.0982161362150943
"64748","29",2,-0.308198957959184
"64749","29",3,-0.0272990516020833
"64750","29",4,-0.989473339333333
"64751","29",5,-0.989408692
"64752","29",6,-0.992065057391304
"64753","3",1,-0.205559892086207
"64754","3",2,-0.397044010847458
"64755","3",3,-0.10984197552449
"64756","3",4,-0.964198055961539
"64757","3",5,-0.951945630983606
"64758","3",6,-0.974817482419355
"64759","30",1,-0.279766654692308
"64760","30",2,-0.556548682
"64761","30",3,-0.156886924012903
"64762","30",4,-0.985179683870968
"64763","30",5,-0.958903869322034
"64764","30",6,-0.972755770857143
"64765","4",1,-0.3597218515
"64766","4",2,-0.378541761923077
"64767","4",3,-0.176379878073333
"64768","4",4,-0.963471424
"64769","4",5,-0.956634985892857
"64770","4",6,-0.964242979814814
"64771","5",1,-0.267217418839286
"64772","5",2,-0.252897753255319
"64773","5",3,-0.0441713528638298
"64774","5",4,-0.964204328181819
"64775","5",5,-0.946308346964286
"64776","5",6,-0.976289479230769
"64777","6",1,-0.122685536201754
"64778","6",2,-0.185340292876471
"64779","6",3,0.18156310476875
"64780","6",4,-0.953605055818182
"64781","6",5,-0.959859278421053
"64782","6",6,-0.948185521929824
"64783","7",1,-0.0796831765859649
"64784","7",2,-0.433079955686275
"64785","7",3,-0.0519165328851064
"64786","7",4,-0.971660995
"64787","7",5,-0.968138348867924
"64788","7",6,-0.972316764615385
"64789","8",1,-0.0768401231770833
"64790","8",2,-0.0696645420512195
"64791","8",3,0.377412813894737
"64792","8",4,-0.982195532608695
"64793","8",5,-0.981392392962963
"64794","8",6,-0.967168582777778
"64795","9",1,-0.241184681519231
